TXKEY,Class
T218898,0
T100681,0
T245411,0
T66029,0
T284124,0
T38274,0
T150616,0
T158940,0
T76865,0
T178360,0
T212208,0
T211047,0
T19403,0
T71007,0
T218060,0
T39828,0
T140987,0
T143909,0
T55878,0
T106918,0
T108613,0
T135811,0
T282365,0
T96724,0
T75610,0
T52025,0
T246627,0
T66150,0
T226149,0
T126788,0
T77008,0
T109860,0
T134919,0
T242278,0
T270675,0
T212966,0
T151283,0
T72361,0
T168509,0
T185758,0
T185125,0
T171050,0
T139750,0
T35673,0
T29659,0
T159476,0
T123600,0
T87592,0
T142763,0
T65318,0
T139493,0
T88490,0
T142332,0
T236644,0
T114102,0
T85654,0
T11467,0
T48754,0
T251504,0
T50021,0
T165904,0
T187455,0
T6769,0
T238298,0
T65888,0
T102261,0
T76967,0
T8963,0
T265474,0
T172738,0
T57514,0
T156480,0
T54445,0
T158097,0
T148977,0
T124149,0
T78116,0
T202655,0
T15882,0
T104384,0
T79082,0
T144302,0
T132447,0
T85966,0
T122471,0
T74233,0
T163403,0
T9613,0
T70350,0
T11736,0
T117608,0
T144232,0
T135406,0
T172246,0
T283066,0
T258398,0
T200074,0
T87160,0
T185537,0
T86617,0
T52200,0
T6613,0
T275889,0
T69231,0
T225980,0
T36956,0
T39169,0
T90883,0
T128165,0
T160152,0
T41729,0
T264950,0
T147772,0
T1559,0
T104211,0
T12459,0
T172210,0
T4838,0
T262311,0
T63094,0
T52073,0
T207317,0
T151958,0
T24321,0
T260320,0
T91561,0
T109239,0
T231244,0
T3925,0
T128131,0
T134338,0
T132489,0
T205454,0
T36398,0
T167294,0
T65744,0
T157388,0
T158059,0
T124790,0
T266139,0
T209005,0
T151798,0
T152239,0
T29713,0
T243626,0
T105144,0
T6189,0
T13533,0
T204957,0
T235550,0
T77668,0
T283721,0
T86884,0
T157356,0
T80239,0
T193454,0
T94906,0
T155905,0
T9834,0
T94471,0
T104131,0
T274194,0
T20168,0
T48606,0
T139839,0
T47501,0
T107133,0
T94737,0
T99731,0
T222546,0
T152908,0
T151649,0
T9528,0
T50822,0
T141321,0
T264538,0
T280825,0
T53019,0
T55030,0
T273948,0
T110367,0
T154212,0
T237089,0
T108527,0
T6154,0
T38336,0
T80110,0
T274579,0
T238265,0
T76151,0
T215711,0
T242878,0
T65007,0
T62939,0
T151470,0
T67215,0
T190635,0
T59520,0
T110192,0
T151770,0
T212594,0
T99691,0
T224637,0
T144514,0
T134806,0
T229115,0
T150240,0
T144101,0
T235658,0
T189857,0
T166234,0
T96892,0
T23975,0
T266272,0
T37142,0
T9715,0
T14082,0
T150200,0
T108092,0
T236938,0
T133485,0
T54887,0
T723,0
T269,0
T276094,0
T227371,0
T118967,0
T122407,0
T163421,0
T131626,0
T43525,0
T21319,0
T1355,0
T68260,0
T188907,0
T281961,0
T171341,0
T165368,0
T118901,0
T226872,0
T54215,0
T197183,0
T271105,0
T222603,0
T141617,0
T186565,0
T235458,0
T66914,0
T256566,0
T41181,0
T66978,0
T61541,0
T106319,0
T142285,0
T102100,0
T225692,0
T11670,0
T150399,0
T100647,0
T235415,0
T8735,0
T234745,0
T9383,0
T113776,0
T109863,0
T169680,0
T204573,0
T8583,0
T279067,0
T68345,0
T19971,0
T78331,0
T67848,0
T266972,0
T25762,0
T113411,0
T161643,0
T60475,0
T85776,0
T77260,0
T69891,0
T171854,0
T34163,0
T209307,0
T116254,0
T114770,0
T33550,0
T182523,0
T140058,0
T193419,0
T151542,0
T116813,0
T178790,0
T88765,0
T31912,0
T30716,0
T8155,0
T108251,0
T81508,0
T283486,0
T40851,0
T178842,0
T253941,0
T24502,0
T239883,0
T53160,0
T251785,0
T16722,0
T146710,0
T19412,0
T132807,0
T53300,0
T70155,0
T200229,0
T82,0
T93258,0
T284414,0
T168571,0
T5608,0
T93910,0
T44870,0
T162943,0
T23348,0
T7943,0
T152110,0
T26209,0
T29546,0
T23539,0
T178678,0
T152522,0
T228236,0
T40874,0
T165819,0
T50337,0
T29257,0
T154470,0
T39130,0
T48051,0
T57300,0
T162754,0
T194347,0
T74797,0
T88251,0
T166596,0
T196742,0
T227136,0
T137592,0
T24104,0
T43484,0
T122465,0
T146136,0
T111674,0
T248207,0
T23519,0
T112220,0
T158118,0
T45819,0
T31027,0
T3977,0
T76820,0
T277207,0
T217253,0
T157362,0
T37409,0
T224258,0
T68346,0
T215766,0
T260719,0
T38682,0
T228821,0
T37025,0
T177074,0
T97580,0
T156526,0
T255670,0
T135327,0
T177337,0
T109885,0
T116425,0
T215661,0
T279983,0
T277392,0
T112039,0
T28718,0
T111391,0
T144200,0
T156852,0
T63823,0
T132272,0
T86097,0
T128005,0
T108879,0
T103293,0
T20710,0
T122015,0
T116079,0
T251718,0
T80274,0
T56231,0
T165483,0
T25972,0
T254209,0
T219801,0
T266464,0
T72246,0
T226951,0
T254274,0
T48755,0
T26868,0
T155757,0
T200374,0
T9586,0
T11159,0
T21673,0
T42923,0
T95013,0
T23641,0
T149344,0
T200347,0
T218530,0
T233679,0
T37948,0
T24539,0
T228238,0
T135925,0
T42541,0
T13448,0
T45097,0
T154969,0
T168147,0
T74658,0
T141088,0
T3985,0
T43882,0
T270400,0
T16767,0
T75302,0
T81234,0
T81892,0
T86189,0
T111153,0
T137970,0
T72570,0
T88508,0
T80486,0
T188153,0
T217986,0
T141519,0
T248111,0
T132306,0
T41583,0
T272438,0
T195650,0
T238825,0
T152748,0
T87453,0
T201484,0
T14060,0
T13979,0
T8692,0
T133436,0
T140716,0
T68653,0
T144480,0
T138013,0
T236005,0
T233378,0
T42900,0
T31296,0
T246641,0
T176838,0
T64348,0
T186773,0
T261518,0
T110217,0
T255530,0
T223035,0
T43558,0
T140357,0
T28906,0
T201704,0
T79821,0
T108487,0
T180775,0
T183482,0
T133374,0
T185077,0
T233377,0
T233376,0
T122985,0
T138727,0
T212291,0
T70308,0
T152258,0
T279930,0
T201241,0
T142076,0
T96050,0
T61243,0
T226448,0
T150351,0
T24404,0
T2998,0
T118886,0
T146075,0
T27944,0
T68494,0
T17665,0
T91151,0
T190075,0
T92955,0
T65627,0
T98995,0
T170952,0
T33393,0
T102878,0
T54490,0
T26287,0
T128501,0
T60092,0
T229310,0
T94827,0
T52028,0
T111581,0
T189836,0
T35229,0
T184687,0
T156193,0
T32907,0
T248660,0
T14390,0
T131073,0
T105014,0
T194139,0
T58687,0
T154536,0
T64420,0
T52940,0
T192034,0
T168631,0
T53285,0
T224795,0
T197277,0
T67240,0
T10911,0
T143177,0
T259029,0
T91236,0
T43162,0
T183502,0
T181494,0
T231791,0
T7014,0
T126745,0
T46121,0
T157088,0
T113655,0
T1271,0
T141187,0
T140288,0
T14057,0
T110383,0
T85847,0
T42202,0
T18441,0
T158663,0
T109242,0
T4761,0
T155833,0
T4359,0
T86986,0
T104085,0
T99320,0
T92644,0
T7936,0
T221172,0
T167170,0
T211481,0
T215730,0
T277842,0
T57056,0
T131887,0
T189066,0
T83014,0
T57115,0
T35575,0
T282490,0
T150453,0
T116265,0
T94,0
T52631,0
T33448,0
T115869,0
T233227,0
T3317,0
T220834,0
T153963,0
T69191,0
T340,0
T57939,0
T274357,0
T171235,0
T202735,0
T198888,0
T175335,0
T6859,0
T192458,0
T14417,0
T265941,0
T227885,0
T80567,0
T210843,0
T261886,0
T161798,0
T134324,0
T23789,0
T55012,0
T74206,0
T149283,0
T217535,0
T23547,0
T23217,0
T283482,0
T31160,0
T281850,0
T279378,0
T132322,0
T235062,0
T245754,0
T101075,0
T93329,0
T104770,0
T238239,0
T118372,0
T104418,0
T96570,0
T78004,0
T164976,0
T87206,0
T74435,0
T252328,0
T2314,0
T120872,0
T100680,0
T131940,0
T106350,0
T17718,0
T23203,0
T22795,0
T146229,0
T56229,0
T112174,0
T135546,0
T6751,0
T32520,0
T244469,0
T220809,0
T36763,0
T143233,0
T197271,0
T274584,0
T70467,0
T113104,0
T62853,0
T147085,0
T29295,0
T231880,0
T149014,0
T241209,0
T105870,0
T125513,0
T113737,0
T6997,0
T9224,0
T9646,0
T269336,0
T186881,0
T217487,0
T75387,0
T100190,0
T90815,0
T98764,0
T104713,0
T115295,0
T9519,0
T178385,0
T112427,0
T238749,0
T173027,0
T32402,0
T22575,0
T53213,0
T109433,0
T153124,0
T122691,0
T10962,0
T1759,0
T131629,0
T248479,0
T9740,0
T72119,0
T263441,0
T78720,0
T8769,0
T188684,0
T5802,0
T87721,0
T11659,0
T186777,0
T142712,0
T79993,0
T215220,0
T246545,0
T274757,0
T148020,0
T91818,0
T65725,0
T163857,0
T238443,0
T40642,0
T264291,0
T217772,0
T184031,0
T20163,0
T205827,0
T148924,0
T158937,0
T156491,0
T151630,0
T21863,0
T51823,0
T42993,0
T97067,0
T86414,0
T232435,0
T22716,0
T255023,0
T110942,0
T54183,0
T45350,0
T45351,0
T63281,0
T203600,0
T109306,0
T81247,0
T136750,0
T14072,0
T225606,0
T281512,0
T2261,0
T5360,0
T200935,0
T2214,0
T202747,0
T7536,0
T55610,0
T55048,0
T17184,0
T5305,0
T257391,0
T157732,0
T81964,0
T137103,0
T127806,0
T140376,0
T270688,0
T69776,0
T54786,0
T90827,0
T179718,0
T152933,0
T4682,0
T137282,0
T5892,0
T208344,0
T194731,0
T123280,0
T176687,0
T96181,0
T85305,0
T19699,0
T4323,0
T7109,0
T178932,0
T69765,0
T261988,0
T46894,0
T139091,0
T234489,0
T125868,0
T87895,0
T280569,0
T179594,0
T16304,0
T93401,0
T152477,0
T152411,0
T89932,0
T154630,0
T25675,0
T40387,0
T105495,0
T149544,0
T189952,0
T148865,0
T45600,0
T58243,0
T39497,0
T160284,0
T88549,0
T55714,0
T179669,0
T3316,0
T8519,0
T239488,0
T214223,0
T102132,0
T194359,0
T18240,0
T204988,0
T113526,0
T69962,0
T124313,0
T148940,0
T158598,0
T53255,0
T242555,0
T134365,0
T49036,0
T214602,0
T87411,0
T156834,0
T138365,0
T97932,0
T222771,0
T92262,0
T127048,0
T5613,0
T64786,0
T40039,0
T157412,0
T74218,0
T261975,0
T217687,0
T232860,0
T149017,0
T62904,0
T192815,0
T47780,0
T247114,0
T241290,0
T252229,0
T4683,0
T99257,0
T11520,0
T92856,0
T7670,0
T231349,0
T155783,0
T267993,0
T81456,0
T105405,0
T86262,0
T106348,0
T95148,0
T57684,0
T129079,0
T124985,0
T151839,0
T220306,0
T258655,0
T212455,0
T120650,0
T135288,0
T102421,0
T261266,0
T161395,0
T267649,0
T162411,0
T265112,0
T221317,0
T127373,0
T178595,0
T140910,0
T11801,0
T58928,0
T4348,0
T114391,0
T199694,0
T17363,0
T60313,0
T85794,0
T29151,0
T140720,0
T11584,0
T136189,0
T88767,0
T119558,0
T273210,0
T97238,0
T124536,0
T153026,0
T243386,0
T147089,0
T181322,0
T149461,0
T190922,0
T67949,0
T232874,0
T104697,0
T273141,0
T259118,0
T221600,0
T18781,0
T28459,0
T134457,0
T147922,0
T64548,0
T140978,0
T267519,0
T32124,0
T131916,0
T278884,0
T23027,0
T76183,0
T210065,0
T265298,0
T34208,0
T74383,0
T14759,0
T165985,0
T262697,0
T52470,0
T182942,0
T245787,0
T50277,0
T116359,0
T36868,0
T4135,0
T635,0
T150327,0
T2272,0
T116845,0
T13937,0
T59472,0
T12980,0
T241829,0
T57987,0
T265110,0
T111036,0
T283898,0
T109615,0
T40270,0
T167230,0
T160950,0
T254967,0
T74006,0
T242554,0
T48937,0
T48205,0
T32348,0
T34136,0
T6822,0
T133911,0
T280177,0
T160966,0
T152018,0
T223278,0
T63269,0
T160285,0
T206139,0
T242847,0
T257123,0
T236041,0
T196036,0
T216789,0
T133669,0
T119724,0
T194180,0
T44789,0
T12388,0
T156772,0
T23681,0
T20104,0
T5947,0
T2598,0
T199707,0
T192266,0
T157422,0
T224780,0
T154761,0
T98766,0
T217834,0
T260129,0
T29014,0
T16690,0
T101572,0
T187526,0
T133425,0
T129560,0
T145821,0
T98746,0
T253098,0
T156883,0
T229183,0
T173658,0
T4137,0
T131394,0
T264846,0
T102639,0
T122499,0
T9505,0
T256448,0
T268336,0
T156407,0
T137706,0
T107101,0
T42679,0
T187231,0
T21577,0
T236104,0
T263929,0
T214649,0
T122655,0
T11624,0
T59376,0
T44188,0
T272435,0
T137652,0
T87017,0
T243020,0
T7086,0
T225316,0
T18164,0
T145354,0
T54245,0
T244747,0
T260170,0
T272468,0
T90520,0
T240939,0
T253880,0
T215025,0
T226543,0
T146676,0
T117613,0
T4331,0
T68624,0
T104179,0
T33539,0
T104966,0
T171800,0
T149681,0
T164049,0
T70590,0
T230636,0
T282303,0
T9778,0
T274943,0
T166962,0
T150165,0
T207420,0
T34937,0
T63140,0
T2048,0
T105668,0
T63581,0
T168726,0
T66686,0
T158285,0
T158254,0
T184240,0
T1051,0
T283095,0
T52905,0
T93062,0
T16911,0
T214174,0
T205088,0
T122950,0
T145034,0
T49496,0
T173620,0
T204490,0
T246088,0
T275544,0
T60238,0
T275650,0
T84579,0
T15871,0
T32657,0
T13820,0
T220979,0
T243266,0
T3386,0
T247222,0
T169612,0
T207444,0
T125836,0
T81410,0
T59778,0
T149030,0
T143521,0
T176182,0
T214892,0
T116379,0
T115375,0
T221879,0
T96183,0
T50468,0
T107341,0
T105947,0
T152448,0
T42772,0
T119599,0
T51268,0
T266313,0
T96265,0
T70044,0
T162794,0
T151529,0
T94148,0
T122171,0
T53883,0
T234450,0
T186446,0
T129688,0
T91131,0
T223190,0
T274177,0
T41461,0
T220948,0
T153415,0
T47669,0
T31843,0
T16088,0
T5452,0
T118430,0
T193392,0
T11675,0
T183911,0
T73609,0
T87512,0
T143452,0
T47156,0
T242330,0
T30544,0
T40227,0
T134966,0
T133326,0
T47153,0
T85544,0
T188271,0
T113919,0
T48985,0
T62426,0
T225135,0
T127185,0
T12828,0
T159547,0
T74779,0
T195161,0
T36284,0
T80611,0
T91582,0
T59061,0
T136082,0
T106452,0
T228857,0
T85642,0
T167131,0
T178254,0
T134560,0
T56989,0
T65370,0
T54322,0
T19348,0
T14319,0
T44130,0
T18854,0
T155117,0
T98839,0
T67905,0
T154174,0
T38010,0
T79132,0
T207357,0
T52984,0
T99528,0
T34482,0
T143782,0
T65358,0
T221689,0
T91316,0
T200096,0
T106944,0
T24509,0
T150594,0
T74918,0
T249363,0
T263227,0
T182349,0
T221046,0
T204583,0
T195724,0
T119522,0
T93697,0
T142700,0
T204954,0
T231312,0
T57080,0
T168103,0
T81,0
T34574,0
T114938,0
T175096,0
T52184,0
T68056,0
T201400,0
T197071,0
T110962,0
T167903,0
T168090,0
T70134,0
T266318,0
T63537,0
T121257,0
T165048,0
T45298,0
T268080,0
T162186,0
T14088,0
T210340,0
T284668,0
T56964,0
T136683,0
T32712,0
T241891,0
T211957,0
T110946,0
T110523,0
T89644,0
T89320,0
T7008,0
T149119,0
T4627,0
T29335,0
T7235,0
T9227,0
T91244,0
T275515,0
T4017,0
T156027,0
T146090,0
T132047,0
T149327,0
T126846,0
T277774,0
T118558,0
T56243,0
T161172,0
T234370,0
T155449,0
T246521,0
T108700,0
T111679,0
T93594,0
T63131,0
T109814,0
T197507,0
T59617,0
T232397,0
T156456,0
T12413,0
T108497,0
T136484,0
T111487,0
T176699,0
T82725,0
T8002,0
T173843,0
T138480,0
T119119,0
T122357,0
T137869,0
T99933,0
T47455,0
T124556,0
T88997,0
T237959,0
T239763,0
T206802,0
T9501,0
T96326,0
T208358,0
T194891,0
T86341,0
T76916,0
T74955,0
T101483,0
T144467,0
T234417,0
T196737,0
T43039,0
T264578,0
T12307,0
T215031,0
T158007,0
T52827,0
T52107,0
T65136,0
T261657,0
T173790,0
T96583,0
T143254,0
T244855,0
T133613,0
T18318,0
T179732,0
T193158,0
T23015,0
T20548,0
T5765,0
T239270,0
T121600,0
T102535,0
T11457,0
T179681,0
T160114,0
T149812,0
T121250,0
T221176,0
T50123,0
T19499,0
T21451,0
T199298,0
T227080,0
T25524,0
T27502,0
T234702,0
T66455,0
T131729,0
T47815,0
T247310,0
T38176,0
T273692,0
T87332,0
T203190,0
T117526,0
T84572,0
T212694,0
T20177,0
T203491,0
T240414,0
T16852,0
T240057,0
T123499,0
T223595,0
T6308,0
T184938,0
T154259,0
T85033,0
T238975,0
T190317,0
T238613,0
T204812,0
T206120,0
T205747,0
T253316,0
T56632,0
T150056,0
T33043,0
T63738,0
T280220,0
T139875,0
T134702,0
T134266,0
T74931,0
T48366,0
T284470,0
T73955,0
T195785,0
T68781,0
T8204,0
T148897,0
T24166,0
T1006,0
T92704,0
T115152,0
T95400,0
T141083,0
T240583,0
T92687,0
T6115,0
T262351,0
T10718,0
T25639,0
T230246,0
T94341,0
T88377,0
T150689,0
T92551,0
T223546,0
T154953,0
T76685,0
T160087,0
T231840,0
T171863,0
T207916,0
T18013,0
T4358,0
T266552,0
T7805,0
T237071,0
T176169,0
T58527,0
T180827,0
T45883,0
T203983,0
T37040,0
T57728,0
T107523,0
T271252,0
T260530,0
T235908,0
T165746,0
T85236,0
T28879,0
T105652,0
T180007,0
T156976,0
T99610,0
T277822,0
T60943,0
T41951,0
T184598,0
T75496,0
T95660,0
T60645,0
T53841,0
T223117,0
T253690,0
T151867,0
T44187,0
T107950,0
T187697,0
T6614,0
T8669,0
T65939,0
T141301,0
T175430,0
T27423,0
T95974,0
T108982,0
T226156,0
T204660,0
T125200,0
T38011,0
T73351,0
T225544,0
T69842,0
T178285,0
T92345,0
T261736,0
T95614,0
T78488,0
T277596,0
T53374,0
T80121,0
T36002,0
T206885,0
T134276,0
T106234,0
T33829,0
T278539,0
T116867,0
T151708,0
T163526,0
T149438,0
T108180,0
T82121,0
T157386,0
T133883,0
T156819,0
T105918,0
T116220,0
T140721,0
T201325,0
T164303,0
T115074,0
T105741,0
T182798,0
T283051,0
T209356,0
T188856,0
T156287,0
T88512,0
T196716,0
T213694,0
T147473,0
T115053,0
T38577,0
T181434,0
T134278,0
T105388,0
T26195,0
T151416,0
T23586,0
T85050,0
T15921,0
T32711,0
T111757,0
T6892,0
T179457,0
T189792,0
T233748,0
T113428,0
T161899,0
T33908,0
T70466,0
T142506,0
T34042,0
T46635,0
T136350,0
T62267,0
T26225,0
T129236,0
T199949,0
T231285,0
T273189,0
T155750,0
T206811,0
T4473,0
T12900,0
T54748,0
T157372,0
T88440,0
T112666,0
T34576,0
T47740,0
T74821,0
T233044,0
T40431,0
T268592,0
T180388,0
T148750,0
T121898,0
T8897,0
T3794,0
T105271,0
T98297,0
T183679,0
T49411,0
T131869,0
T246882,0
T147186,0
T220833,0
T34540,0
T166218,0
T234017,0
T65081,0
T11615,0
T103721,0
T164512,0
T111399,0
T14675,0
T133631,0
T69638,0
T29940,0
T217909,0
T108090,0
T161121,0
T112231,0
T23165,0
T150354,0
T8899,0
T265945,0
T45099,0
T166039,0
T13987,0
T199435,0
T44864,0
T191378,0
T21053,0
T229415,0
T99509,0
T282039,0
T245340,0
T48703,0
T180786,0
T4457,0
T76305,0
T10108,0
T121471,0
T132192,0
T131438,0
T154014,0
T9744,0
T133427,0
T100854,0
T14551,0
T166663,0
T7512,0
T134027,0
T185745,0
T247828,0
T219855,0
T4357,0
T44541,0
T86385,0
T13736,0
T163894,0
T139724,0
T214907,0
T219763,0
T144656,0
T186737,0
T152617,0
T232796,0
T198878,0
T31104,0
T275158,0
T280123,0
T120980,0
T91066,0
T254412,0
T44119,0
T36540,0
T8104,0
T261247,0
T235374,0
T142945,0
T42406,0
T4156,0
T209249,0
T146985,0
T282034,0
T25632,0
T91353,0
T146137,0
T118189,0
T52693,0
T283733,0
T78340,0
T10623,0
T123311,0
T33488,0
T88434,0
T141166,0
T214811,0
T35028,0
T46125,0
T64853,0
T46521,0
T28321,0
T136313,0
T24373,0
T195632,0
T129563,0
T149201,0
T181696,0
T51595,0
T155261,0
T107063,0
T164334,0
T278060,0
T85392,0
T128692,0
T158918,0
T153080,0
T4214,0
T18671,0
T241745,0
T102543,0
T231898,0
T197020,0
T6190,0
T187782,0
T201334,0
T49993,0
T190057,0
T11981,0
T197241,0
T216462,0
T154011,0
T112301,0
T43095,0
T18556,0
T4043,0
T157685,0
T47562,0
T124954,0
T200372,0
T91736,0
T91407,0
T4092,0
T224623,0
T153938,0
T258770,0
T167782,0
T16496,0
T28535,0
T155551,0
T13923,0
T37082,0
T167157,0
T55773,0
T116293,0
T101810,0
T25786,0
T76395,0
T50083,0
T8173,0
T244632,0
T187832,0
T163304,0
T188576,0
T76893,0
T98399,0
T275603,0
T152842,0
T69538,0
T20345,0
T47213,0
T233690,0
T245826,0
T159678,0
T70958,0
T98954,0
T40033,0
T26553,0
T252474,0
T201186,0
T135309,0
T253975,0
T119739,0
T138482,0
T98517,0
T197247,0
T16684,0
T90628,0
T27567,0
T67607,0
T238625,0
T149941,0
T149140,0
T163185,0
T13672,0
T259961,0
T198640,0
T154782,0
T189100,0
T217110,0
T79948,0
T81494,0
T49917,0
T91544,0
T20122,0
T188272,0
T187213,0
T83321,0
T89854,0
T115829,0
T189298,0
T60490,0
T83220,0
T224602,0
T50003,0
T17133,0
T180099,0
T88302,0
T47812,0
T236990,0
T267777,0
T70483,0
T41743,0
T57134,0
T53968,0
T13144,0
T69024,0
T202689,0
T224790,0
T56045,0
T762,0
T74261,0
T115302,0
T40706,0
T95374,0
T28930,0
T190247,0
T196713,0
T15254,0
T143889,0
T198729,0
T29565,0
T173766,0
T232278,0
T9768,0
T228456,0
T11430,0
T47298,0
T180825,0
T75347,0
T166662,0
T202959,0
T196196,0
T8594,0
T283948,0
T58224,0
T254719,0
T115924,0
T193808,0
T47451,0
T4213,0
T149227,0
T168055,0
T58706,0
T95651,0
T232429,0
T57995,0
T62467,0
T91587,0
T236130,0
T221554,0
T136841,0
T135210,0
T198429,0
T278827,0
T171546,0
T106359,0
T216432,0
T16467,0
T68275,0
T85862,0
T64230,0
T92597,0
T41946,0
T151892,0
T255791,0
T257512,0
T222718,0
T2008,0
T38658,0
T75720,0
T94081,0
T94072,0
T125880,0
T26994,0
T105728,0
T62397,0
T34725,0
T113555,0
T219225,0
T76998,0
T23938,0
T9479,0
T183056,0
T121896,0
T133355,0
T17730,0
T142184,0
T65086,0
T17841,0
T201230,0
T11594,0
T138077,0
T123969,0
T121314,0
T31915,0
T148430,0
T79747,0
T214529,0
T233758,0
T105789,0
T9612,0
T36190,0
T114147,0
T149316,0
T240113,0
T214637,0
T49394,0
T55488,0
T215193,0
T68070,0
T134673,0
T183242,0
T60715,0
T188307,0
T248759,0
T99099,0
T204736,0
T65334,0
T84252,0
T80175,0
T23878,0
T9537,0
T263817,0
T203623,0
T171564,0
T86044,0
T51403,0
T166083,0
T64705,0
T157376,0
T78854,0
T81498,0
T140547,0
T4376,0
T210377,0
T84986,0
T180379,0
T155055,0
T148658,0
T112460,0
T93909,0
T19585,0
T38950,0
T7358,0
T114059,0
T256468,0
T200474,0
T277267,0
T192666,0
T206096,0
T105478,0
T98941,0
T260369,0
T38151,0
T209717,0
T147131,0
T108212,0
T8232,0
T227622,0
T64650,0
T113765,0
T46049,0
T179117,0
T25394,0
T243554,0
T211612,0
T209628,0
T63135,0
T224817,0
T9605,0
T184051,0
T246898,0
T23668,0
T227748,0
T194426,0
T280501,0
T58217,0
T144569,0
T9,0
T81851,0
T254088,0
T59928,0
T151829,0
T123332,0
T249920,0
T70119,0
T280789,0
T44587,0
T145929,0
T172822,0
T148527,0
T263813,0
T38127,0
T75848,0
T1459,0
T193283,0
T200294,0
T233286,0
T203199,0
T282728,0
T100552,0
T136406,0
T11447,0
T84607,0
T40791,0
T47540,0
T91301,0
T124565,0
T114327,0
T156706,0
T137219,0
T39636,0
T74503,0
T148564,0
T36652,0
T66393,0
T9382,0
T141517,0
T80501,0
T102837,0
T34094,0
T219939,0
T220421,0
T176016,0
T119755,0
T130572,0
T171646,0
T188678,0
T137541,0
T133086,0
T131973,0
T263779,0
T81144,0
T9596,0
T184394,0
T47604,0
T26158,0
T10710,0
T106091,0
T247270,0
T246775,0
T101943,0
T208500,0
T97702,0
T141473,0
T9038,0
T53257,0
T117159,0
T85440,0
T88754,0
T8146,0
T158446,0
T50209,0
T121715,0
T13219,0
T98575,0
T78205,0
T24548,0
T192218,0
T65198,0
T65464,0
T239800,0
T117068,0
T51265,0
T181973,0
T24977,0
T134417,0
T106124,0
T181197,0
T207912,0
T195799,0
T157206,0
T280651,0
T267499,0
T98895,0
T54895,0
T149078,0
T29168,0
T160018,0
T97509,0
T244279,0
T153617,0
T2325,0
T187358,0
T11621,0
T199535,0
T157608,0
T225474,0
T8310,0
T132233,0
T150431,0
T55634,0
T178213,0
T213865,0
T121212,0
T121907,0
T132805,0
T227873,0
T97447,0
T257386,0
T84475,0
T200530,0
T158576,0
T264459,0
T9422,0
T58676,0
T111195,0
T32948,0
T264336,0
T111550,0
T62805,0
T199319,0
T52963,0
T26615,0
T86820,0
T181099,0
T258542,0
T31371,0
T174941,0
T229542,0
T135282,0
T28836,0
T40372,0
T249232,0
T44511,0
T217838,0
T273679,0
T239600,0
T45254,0
T32291,0
T216831,0
T244170,0
T236608,0
T178314,0
T243543,0
T102832,0
T191270,0
T27932,0
T181545,0
T280403,0
T81455,0
T132301,0
T198747,0
T244423,0
T79652,0
T193899,0
T110310,0
T14193,0
T253850,0
T138454,0
T114794,0
T81321,0
T248802,0
T281504,0
T119362,0
T7645,0
T100905,0
T217675,0
T201946,0
T215192,0
T143633,0
T59431,0
T261480,0
T34692,0
T57547,0
T241942,0
T110489,0
T29527,0
T123120,0
T106380,0
T6251,0
T175595,0
T12754,0
T4273,0
T67952,0
T137227,0
T115770,0
T218437,0
T74953,0
T132393,0
T213827,0
T225510,0
T180006,0
T224560,0
T232051,0
T276783,0
T231654,0
T95380,0
T29152,0
T146684,0
T226895,0
T1100,0
T198737,0
T5179,0
T146575,0
T28635,0
T82293,0
T198351,0
T130920,0
T205702,0
T51644,0
T46939,0
T103245,0
T43903,0
T263571,0
T32053,0
T77270,0
T236742,0
T215296,0
T235911,0
T210590,0
T209827,0
T206522,0
T113450,0
T169202,0
T183569,0
T91198,0
T128327,0
T119523,0
T127499,0
T64197,0
T154532,0
T173065,0
T265344,0
T222530,0
T63292,0
T258161,0
T54868,0
T7,0
T180946,0
T60926,0
T45838,0
T149753,0
T63165,0
T171935,0
T227056,0
T87819,0
T158569,0
T9764,0
T239862,0
T73062,0
T215054,0
T236474,0
T135233,0
T151456,0
T98696,0
T58561,0
T70412,0
T22011,0
T249840,0
T7963,0
T231440,0
T213818,0
T210495,0
T209591,0
T208774,0
T42344,0
T175398,0
T164538,0
T163980,0
T114740,0
T203515,0
T211495,0
T200082,0
T117819,0
T29986,0
T131936,0
T97780,0
T125545,0
T232392,0
T73907,0
T86132,0
T128785,0
T110265,0
T129518,0
T265114,0
T211590,0
T165716,0
T144932,0
T211194,0
T279023,0
T253800,0
T127560,0
T115749,0
T90045,0
T128778,0
T106642,0
T70422,0
T13444,0
T209483,0
T278925,0
T193608,0
T105847,0
T261278,0
T198838,0
T92884,0
T229347,0
T78868,0
T36417,0
T114523,0
T1293,0
T28024,0
T98017,0
T221738,0
T227554,0
T33882,0
T13060,0
T206646,0
T157438,0
T190852,0
T174104,0
T112178,0
T142321,0
T241321,0
T120069,0
T124789,0
T156926,0
T79278,0
T250073,0
T146025,0
T83518,0
T22366,0
T212785,0
T124809,0
T166197,0
T125027,0
T70145,0
T47526,0
T240955,0
T13381,0
T75909,0
T71190,0
T155586,0
T136522,0
T156450,0
T155063,0
T279904,0
T139480,0
T153065,0
T262318,0
T83889,0
T197592,0
T141916,0
T211541,0
T34207,0
T169770,0
T86700,0
T248965,0
T9821,0
T47223,0
T186781,0
T134866,0
T169228,0
T221039,0
T156716,0
T96338,0
T161129,0
T36948,0
T98384,0
